Entity,Code,Year,Fossil fuels (% equivalent primary energy)
CIS (EI),,2018,89.13084
CIS (EI),,2019,88.86239
CIS (EI),,2020,87.96576
CIS (EI),,2021,88.059654
CIS (EI),,2022,88.73102
CIS (EI),,2023,88.65907
Canada,CAN,1965,74.835205
Canada,CAN,1966,73.772255
Canada,CAN,1967,74.3615
Canada,CAN,1968,75.3677
Canada,CAN,1969,74.39272
Canada,CAN,1970,74.81745
Canada,CAN,1971,74.44391
Canada,CAN,1972,73.11993
Canada,CAN,1973,72.52558
Canada,CAN,1974,71.39363
Canada,CAN,1975,72.28542
Canada,CAN,1976,71.60629
Canada,CAN,1977,71.2436
Canada,CAN,1978,69.51519
Canada,CAN,1979,68.94079
Canada,CAN,1980,68.48065
Canada,CAN,1981,66.37869
Canada,CAN,1982,66.42325
Canada,CAN,1983,64.19633
Canada,CAN,1984,63.78848
Canada,CAN,1985,62.37812
Canada,CAN,1986,60.944485
Canada,CAN,1987,60.987873
Canada,CAN,1988,62.795895
Canada,CAN,1989,64.98611
Canada,CAN,1990,63.685005
Canada,CAN,1991,61.578472
Canada,CAN,1992,62.167324
Canada,CAN,1993,61.225372
Canada,CAN,1994,60.86825
Canada,CAN,1995,61.959488
Canada,CAN,1996,61.596363
Canada,CAN,1997,63.05421
Canada,CAN,1998,64.83872
Canada,CAN,1999,64.57941
Canada,CAN,2000,64.6082
Canada,CAN,2001,65.7879
Canada,CAN,2002,65.76578
Canada,CAN,2003,67.24276
Canada,CAN,2004,66.58513
Canada,CAN,2005,65.11379
Canada,CAN,2006,65.33973
Canada,CAN,2007,65.872314
Canada,CAN,2008,64.76371
Canada,CAN,2009,64.34025
Canada,CAN,2010,65.8017
Canada,CAN,2011,65.03344
Canada,CAN,2012,64.65029
Canada,CAN,2013,64.30167
Canada,CAN,2014,64.891106
Canada,CAN,2015,64.58103
Canada,CAN,2016,63.843132
Canada,CAN,2017,63.854553
Canada,CAN,2018,64.99856
Canada,CAN,2019,65.20022
Canada,CAN,2020,62.817375
Canada,CAN,2021,63.742435
Canada,CAN,2022,63.982582
Canada,CAN,2023,65.0104
Central America (EI),,1971,87.0513
Central America (EI),,1972,86.74986
Central America (EI),,1973,87.389915
Central America (EI),,1974,86.80586
Central America (EI),,1975,88.052216
Central America (EI),,1976,86.8158
Central America (EI),,1977,87.65876
Central America (EI),,1978,84.65039
Central America (EI),,1979,82.73497
Central America (EI),,1980,79.785065
Central America (EI),,1981,77.600426
Central America (EI),,1982,77.81629
Central America (EI),,1983,76.42198
Central America (EI),,1984,74.40796
Central America (EI),,1985,73.21375
Central America (EI),,1986,70.43516
Central America (EI),,1987,71.11346
Central America (EI),,1988,69.30452
Central America (EI),,1989,68.27495
Central America (EI),,1990,67.95634
Central America (EI),,1991,70.16822
Central America (EI),,1992,72.87749
Central America (EI),,1993,72.47801
Central America (EI),,1994,74.846214
Central America (EI),,1995,76.82451
Central America (EI),,1996,74.13547
Central America (EI),,1997,75.94509
Central America (EI),,1998,78.57948
Central America (EI),,1999,75.03966
Central America (EI),,2000,74.80375
Central America (EI),,2001,77.60905
Central America (EI),,2002,76.85143
Central America (EI),,2003,76.913124
Central America (EI),,2004,76.47055
Central America (EI),,2005,75.13292
Central America (EI),,2006,75.27949
Central America (EI),,2007,75.98379
Central America (EI),,2008,74.615845
Central America (EI),,2009,74.82794
Central America (EI),,2010,72.92534
Central America (EI),,2011,73.6614
Central America (EI),,2012,72.50632
Central America (EI),,2013,72.79763
Central America (EI),,2014,72.84503
Central America (EI),,2015,73.28645
Central America (EI),,2016,73.201485
Central America (EI),,2017,71.389565
Central America (EI),,2018,70.73318
Central America (EI),,2019,74.54804
Central America (EI),,2020,67.51273
Central America (EI),,2021,68.46251
Central America (EI),,2022,69.10099
Central America (EI),,2023,73.170616
Chile,CHL,1965,83.85823
Chile,CHL,1966,84.13299
Chile,CHL,1967,84.111305
Chile,CHL,1968,86.63225
Chile,CHL,1969,86.00067
Chile,CHL,1970,85.80878
Chile,CHL,1971,85.13959
Chile,CHL,1972,82.69191
Chile,CHL,1973,82.5498
Chile,CHL,1974,80.22969
Chile,CHL,1975,78.05774
Chile,CHL,1976,78.09964
Chile,CHL,1977,77.89461
Chile,CHL,1978,77.84818
Chile,CHL,1979,78.44711
Chile,CHL,1980,77.93005
Chile,CHL,1981,77.272736
Chile,CHL,1982,73.37214
Chile,CHL,1983,72.17418
Chile,CHL,1984,72.2297
Chile,CHL,1985,69.64842
Chile,CHL,1986,68.57623
Chile,CHL,1987,67.636086
Chile,CHL,1988,71.44882
Chile,CHL,1989,78.21694
Chile,CHL,1990,81.04208
Chile,CHL,1991,75.915344
Chile,CHL,1992,71.64461
Chile,CHL,1993,72.47073
Chile,CHL,1994,74.04547
Chile,CHL,1995,73.97152
Chile,CHL,1996,77.4481
Chile,CHL,1997,78.09045
Chile,CHL,1998,81.94075
Chile,CHL,1999,84.72418
Chile,CHL,2000,80.21688
Chile,CHL,2001,77.95264
Chile,CHL,2002,77.12456
Chile,CHL,2003,77.98919
Chile,CHL,2004,80.56221
Chile,CHL,2005,77.90054
Chile,CHL,2006,77.04213
Chile,CHL,2007,80.55981
Chile,CHL,2008,78.40523
Chile,CHL,2009,77.03937
Chile,CHL,2010,80.16434
Chile,CHL,2011,81.518875
Chile,CHL,2012,81.25293
Chile,CHL,2013,81.203354
Chile,CHL,2014,79.607956
Chile,CHL,2015,78.09485
Chile,CHL,2016,79.819855
Chile,CHL,2017,77.68168
Chile,CHL,2018,75.66624
Chile,CHL,2019,76.53659
Chile,CHL,2020,74.14067
Chile,CHL,2021,75.64434
Chile,CHL,2022,72.916374
Chile,CHL,2023,69.46775
China,CHN,1965,95.7466
China,CHN,1966,96.01688
China,CHN,1967,96.1816
China,CHN,1968,95.54112
China,CHN,1969,96.2726
China,CHN,1970,96.99041
China,CHN,1971,96.929596
China,CHN,1972,96.77241
China,CHN,1973,96.58298
China,CHN,1974,96.25064
China,CHN,1975,96.49617
China,CHN,1976,96.62743
China,CHN,1977,96.771286
China,CHN,1978,97.24053
China,CHN,1979,96.9911
China,CHN,1980,96.43381
China,CHN,1981,95.9335
China,CHN,1982,95.57873
China,CHN,1983,95.176506
China,CHN,1984,95.48455
China,CHN,1985,95.558174
China,CHN,1986,95.661476
China,CHN,1987,95.74445
China,CHN,1988,95.676926
China,CHN,1989,95.53197
China,CHN,1990,95.27633
China,CHN,1991,95.575226
China,CHN,1992,95.5873
China,CHN,1993,95.194016
China,CHN,1994,94.63085
China,CHN,1995,94.094444
China,CHN,1996,94.48387
China,CHN,1997,94.26571
China,CHN,1998,94.20852
China,CHN,1999,94.43916
China,CHN,2000,93.94061
China,CHN,2001,92.98639
China,CHN,2002,93.20128
China,CHN,2003,93.936386
China,CHN,2004,93.64506
China,CHN,2005,93.75179
China,CHN,2006,93.77246
China,CHN,2007,93.607414
China,CHN,2008,92.01735
China,CHN,2009,92.37326
China,CHN,2010,91.69924
China,CHN,2011,92.17983
China,CHN,2012,90.6856
China,CHN,2013,90.18042
China,CHN,2014,88.77536
China,CHN,2015,87.9037
China,CHN,2016,86.72266
China,CHN,2017,85.979996
China,CHN,2018,85.187325
China,CHN,2019,84.346214
China,CHN,2020,83.69556
China,CHN,2021,82.770195
China,CHN,2022,81.70633
China,CHN,2023,81.55049
Colombia,COL,1965,89.27095
Colombia,COL,1966,89.40908
Colombia,COL,1967,88.797806
Colombia,COL,1968,87.976364
Colombia,COL,1969,86.79611
Colombia,COL,1970,86.5866
Colombia,COL,1971,85.612045
Colombia,COL,1972,86.17611
Colombia,COL,1973,84.4446
Colombia,COL,1974,84.211105
Colombia,COL,1975,81.12143
Colombia,COL,1976,80.96593
Colombia,COL,1977,81.20005
Colombia,COL,1978,79.36695
Colombia,COL,1979,78.23736
Colombia,COL,1980,77.22262
Colombia,COL,1981,77.844376
Colombia,COL,1982,76.99056
Colombia,COL,1983,77.967995
Colombia,COL,1984,75.75205
Colombia,COL,1985,74.76388
Colombia,COL,1986,72.19972
Colombia,COL,1987,72.30149
Colombia,COL,1988,70.77637
Colombia,COL,1989,69.72644
Colombia,COL,1990,67.45119
Colombia,COL,1991,68.034584
Colombia,COL,1992,75.05872
Colombia,COL,1993,71.383736
Colombia,COL,1994,69.59014
Colombia,COL,1995,70.309654
Colombia,COL,1996,68.52977
Colombia,COL,1997,72.34843
Colombia,COL,1998,73.2428
Colombia,COL,1999,68.68402
Colombia,COL,2000,70.491684
Colombia,COL,2001,70.169846
Colombia,COL,2002,68.21819
Colombia,COL,2003,67.00938
Colombia,COL,2004,66.978714
Colombia,COL,2005,65.82654
Colombia,COL,2006,67.74903
Colombia,COL,2007,67.233536
Colombia,COL,2008,67.393616
Colombia,COL,2009,70.00494
Colombia,COL,2010,71.39368
Colombia,COL,2011,67.355865
Colombia,COL,2012,69.7826
Colombia,COL,2013,72.58589
Colombia,COL,2014,73.596504
Colombia,COL,2015,72.21489
Colombia,COL,2016,74.360565
Colombia,COL,2017,69.70817
Colombia,COL,2018,70.27272
Colombia,COL,2019,71.33658
Colombia,COL,2020,70.98963
Colombia,COL,2021,69.01238
Colombia,COL,2022,69.0753
Colombia,COL,2023,71.083046
Croatia,HRV,1990,88.476265
Croatia,HRV,1991,80.462746
Croatia,HRV,1992,84.00542
Croatia,HRV,1993,83.91263
Croatia,HRV,1994,81.039986
Croatia,HRV,1995,80.83918
Croatia,HRV,1996,75.29882
Croatia,HRV,1997,81.45685
Croatia,HRV,1998,81.93689
Croatia,HRV,1999,78.75406
Croatia,HRV,2000,80.23367
Croatia,HRV,2001,79.22051
Croatia,HRV,2002,83.19336
Croatia,HRV,2003,85.11253
Croatia,HRV,2004,80.101746
Croatia,HRV,2005,81.49893
Croatia,HRV,2006,82.47591
Croatia,HRV,2007,87.606766
Croatia,HRV,2008,84.73763
Croatia,HRV,2009,80.283394
Croatia,HRV,2010,76.14875
Croatia,HRV,2011,84.48951
Croatia,HRV,2012,83.10477
Croatia,HRV,2013,73.243805
Croatia,HRV,2014,71.52406
Croatia,HRV,2015,77.328064
Croatia,HRV,2016,76.11866
Croatia,HRV,2017,79.71972
Croatia,HRV,2018,72.94389
Croatia,HRV,2019,75.777565
Croatia,HRV,2020,73.99522
Croatia,HRV,2021,70.263115
Croatia,HRV,2022,73.986694
Croatia,HRV,2023,68.433556
Czechia,CZE,1965,98.59222
Czechia,CZE,1966,98.68291
Czechia,CZE,1967,98.794205
Czechia,CZE,1968,99.10524
Czechia,CZE,1969,99.29945
Czechia,CZE,1970,99.040115
Czechia,CZE,1971,99.35488
Czechia,CZE,1972,99.32879
Czechia,CZE,1973,99.42936
Czechia,CZE,1974,99.04997
Czechia,CZE,1975,99.089775
Czechia,CZE,1976,99.294106
Czechia,CZE,1977,99.07034
Czechia,CZE,1978,99.14702
Czechia,CZE,1979,98.9424
Czechia,CZE,1980,98.857376
Czechia,CZE,1981,99.01102
Czechia,CZE,1982,99.18914
Czechia,CZE,1983,99.104675
Czechia,CZE,1984,98.833275
Czechia,CZE,1985,98.14054
Czechia,CZE,1986,96.398865
Czechia,CZE,1987,94.23606
Czechia,CZE,1988,93.94391
Czechia,CZE,1989,93.695816
Czechia,CZE,1990,92.84067
Czechia,CZE,1991,92.4353
Czechia,CZE,1992,91.94062
Czechia,CZE,1993,91.55741
Czechia,CZE,1994,90.944405
Czechia,CZE,1995,91.341324
Czechia,CZE,1996,91.35619
Czechia,CZE,1997,91.203476
Czechia,CZE,1998,90.64579
Czechia,CZE,1999,89.85659
Czechia,CZE,2000,90.27807
Czechia,CZE,2001,89.73611
Czechia,CZE,2002,87.24154
Czechia,CZE,2003,84.78433
Czechia,CZE,2004,84.60133
Czechia,CZE,2005,85.14584
Czechia,CZE,2006,84.57718
Czechia,CZE,2007,84.47356
Czechia,CZE,2008,83.66316
Czechia,CZE,2009,81.956085
Czechia,CZE,2010,81.59334
Czechia,CZE,2011,80.17543
Czechia,CZE,2012,78.652664
Czechia,CZE,2013,77.37938
Czechia,CZE,2014,77.15814
Czechia,CZE,2015,78.63172
Czechia,CZE,2016,79.96526
Czechia,CZE,2017,78.74763
Czechia,CZE,2018,78.10548
Czechia,CZE,2019,77.04799
Czechia,CZE,2020,75.13959
Czechia,CZE,2021,75.973694
Czechia,CZE,2022,75.43489
Czechia,CZE,2023,74.11063
Denmark,DNK,1983,99.85034
Denmark,DNK,1984,99.84851
Denmark,DNK,1985,99.837135
Denmark,DNK,1986,99.72208
Denmark,DNK,1987,99.62934
Denmark,DNK,1988,99.42776
Denmark,DNK,1989,99.11308
Denmark,DNK,1990,98.733505
Denmark,DNK,1991,98.54123
Denmark,DNK,1992,97.95914
Denmark,DNK,1993,97.63801
Denmark,DNK,1994,97.86786
Denmark,DNK,1995,97.686676
Denmark,DNK,1996,97.81227
Denmark,DNK,1997,96.61911
Denmark,DNK,1998,95.324234
Denmark,DNK,1999,94.61094
Denmark,DNK,2000,92.90433
Denmark,DNK,2001,92.59749
Denmark,DNK,2002,91.41305
Denmark,DNK,2003,90.53721
Denmark,DNK,2004,88.27088
Denmark,DNK,2005,87.52569
Denmark,DNK,2006,89.31529
Denmark,DNK,2007,87.53355
Denmark,DNK,2008,87.37908
Denmark,DNK,2009,86.621086
Denmark,DNK,2010,84.43214
Denmark,DNK,2011,80.75936
Denmark,DNK,2012,77.996895
Denmark,DNK,2013,77.314445
Denmark,DNK,2014,73.76201
Denmark,DNK,2015,71.99863
Denmark,DNK,2016,73.057755
Denmark,DNK,2017,68.49629
Denmark,DNK,2018,69.650665
Denmark,DNK,2019,65.898506
Denmark,DNK,2020,61.531616
Denmark,DNK,2021,59.705673
Denmark,DNK,2022,58.753227
Denmark,DNK,2023,57.265137
Eastern Africa (EI),,1966,82.23288
Eastern Africa (EI),,1967,83.261154
Eastern Africa (EI),,1968,83.403145
Eastern Africa (EI),,1969,83.019455
Eastern Africa (EI),,1970,78.360435
Eastern Africa (EI),,1971,82.86341
Eastern Africa (EI),,1972,79.801605
Eastern Africa (EI),,1973,80.2765
Eastern Africa (EI),,1974,76.07215
Eastern Africa (EI),,1975,74.06796
Eastern Africa (EI),,1976,73.5547
Eastern Africa (EI),,1977,70.23007
Eastern Africa (EI),,1978,70.84957
Eastern Africa (EI),,1979,69.275734
Eastern Africa (EI),,1980,71.79072
Eastern Africa (EI),,1981,70.137314
Eastern Africa (EI),,1982,68.38602
Eastern Africa (EI),,1983,69.722244
Eastern Africa (EI),,1984,69.847664
Eastern Africa (EI),,1985,70.085335
Eastern Africa (EI),,1986,71.22956
Eastern Africa (EI),,1987,74.78078
Eastern Africa (EI),,1988,73.8405
Eastern Africa (EI),,1989,74.54552
Eastern Africa (EI),,1990,73.15099
Eastern Africa (EI),,1991,71.50425
Eastern Africa (EI),,1992,73.74848
Eastern Africa (EI),,1993,74.56648
Eastern Africa (EI),,1994,74.478546
Eastern Africa (EI),,1995,74.37134
Eastern Africa (EI),,1996,74.09876
Eastern Africa (EI),,1997,74.37189
Eastern Africa (EI),,1998,69.30967
Eastern Africa (EI),,1999,68.49879
Eastern Africa (EI),,2000,66.266495
Eastern Africa (EI),,2001,65.20811
Eastern Africa (EI),,2002,63.127987
Eastern Africa (EI),,2003,62.926495
Eastern Africa (EI),,2004,64.66284
Eastern Africa (EI),,2005,65.382545
Eastern Africa (EI),,2006,64.94878
Eastern Africa (EI),,2007,64.172615
Eastern Africa (EI),,2008,64.427864
Eastern Africa (EI),,2009,64.90624
Eastern Africa (EI),,2010,63.943237
Eastern Africa (EI),,2011,64.494835
Eastern Africa (EI),,2012,64.61784
Eastern Africa (EI),,2013,65.440636
Eastern Africa (EI),,2014,66.02847
Eastern Africa (EI),,2015,66.93151
Eastern Africa (EI),,2016,68.135605
Eastern Africa (EI),,2017,69.06206
Eastern Africa (EI),,2018,69.002815
Eastern Africa (EI),,2019,68.14908
Eastern Africa (EI),,2020,65.40246
Eastern Africa (EI),,2021,66.03973
Eastern Africa (EI),,2022,64.26548
Eastern Africa (EI),,2023,63.792767
Ecuador,ECU,1990,81.79156
Ecuador,ECU,1991,83.21818
Ecuador,ECU,1992,83.47166
Ecuador,ECU,1993,81.37238
Ecuador,ECU,1994,80.649
Ecuador,ECU,1995,83.906364
Ecuador,ECU,1996,82.61811
Ecuador,ECU,1997,83.92839
Ecuador,ECU,1998,84.07993
Ecuador,ECU,1999,80.74811
Ecuador,ECU,2000,78.38608
Ecuador,ECU,2001,80.30765
Ecuador,ECU,2002,78.904816
Ecuador,ECU,2003,80.46655
Ecuador,ECU,2004,81.26509
Ecuador,ECU,2005,83.4034
Ecuador,ECU,2006,83.74839
Ecuador,ECU,2007,80.442726
Ecuador,ECU,2008,77.38248
Ecuador,ECU,2009,81.070755
Ecuador,ECU,2010,84.044205
Ecuador,ECU,2011,80.7874
Ecuador,ECU,2012,80.1421
Ecuador,ECU,2013,82.60529
Ecuador,ECU,2014,82.69505
Ecuador,ECU,2015,80.31029
Ecuador,ECU,2016,76.30156
Ecuador,ECU,2017,71.57721
Ecuador,ECU,2018,72.578186
Ecuador,ECU,2019,68.29702
Ecuador,ECU,2020,63.991432
Ecuador,ECU,2021,67.67374
Ecuador,ECU,2022,70.38113
Ecuador,ECU,2023,71.02235
Egypt,EGY,1965,94.41211
Egypt,EGY,1966,94.40495
Egypt,EGY,1967,92.958374
Egypt,EGY,1968,90.043205
Egypt,EGY,1969,83.91757
Egypt,EGY,1970,84.835365
Egypt,EGY,1971,84.122
Egypt,EGY,1972,85.3643
Egypt,EGY,1973,84.54195
Egypt,EGY,1974,83.856926
Egypt,EGY,1975,83.83942
Egypt,EGY,1976,84.076355
Egypt,EGY,1977,83.42899
Egypt,EGY,1978,82.76289
Egypt,EGY,1979,84.73246
Egypt,EGY,1980,86.30597
Egypt,EGY,1981,87.47366
Egypt,EGY,1982,88.466965
Egypt,EGY,1983,90.019585
Egypt,EGY,1984,91.02039
Egypt,EGY,1985,91.77419
Egypt,EGY,1986,92.111565
Egypt,EGY,1987,92.562965
Egypt,EGY,1988,92.78559
Egypt,EGY,1989,92.64605
Egypt,EGY,1990,92.47913
Egypt,EGY,1991,92.60366
Egypt,EGY,1992,92.619316
Egypt,EGY,1993,92.40457
Egypt,EGY,1994,92.32321
Egypt,EGY,1995,92.441055
Egypt,EGY,1996,92.638245
Egypt,EGY,1997,92.75615
Egypt,EGY,1998,92.845825
Egypt,EGY,1999,92.59086
Egypt,EGY,2000,92.58393
Egypt,EGY,2001,92.77409
Egypt,EGY,2002,93.204216
Egypt,EGY,2003,94.0623
Egypt,EGY,2004,94.36536
Egypt,EGY,2005,94.614296
Egypt,EGY,2006,94.82769
Egypt,EGY,2007,94.63685
Egypt,EGY,2008,94.58576
Egypt,EGY,2009,95.19941
Egypt,EGY,2010,95.538284
Egypt,EGY,2011,95.68453
Egypt,EGY,2012,95.839714
Egypt,EGY,2013,95.84481
Egypt,EGY,2014,95.8448
Egypt,EGY,2015,95.690605
Egypt,EGY,2016,95.88729
Egypt,EGY,2017,96.14751
Egypt,EGY,2018,95.93418
Egypt,EGY,2019,94.84691
Egypt,EGY,2020,93.47102
Egypt,EGY,2021,93.97265
Egypt,EGY,2022,94.30071
Egypt,EGY,2023,94.108665
Estonia,EST,1985,100
Estonia,EST,1986,100
Estonia,EST,1987,100
Estonia,EST,1988,100
Estonia,EST,1989,100
Estonia,EST,1990,100
Estonia,EST,1991,100
Estonia,EST,1992,100
Estonia,EST,1993,100
Estonia,EST,1994,100
Estonia,EST,1995,99.96919
Estonia,EST,1996,99.97582
Estonia,EST,1997,99.96073
Estonia,EST,1998,99.93433
Estonia,EST,1999,99.900764
Estonia,EST,2000,99.65699
Estonia,EST,2001,99.84101
Estonia,EST,2002,99.81492
Estonia,EST,2003,99.78062
Estonia,EST,2004,99.710785
Estonia,EST,2005,99.498955
Estonia,EST,2006,99.38846
Estonia,EST,2007,99.403015
Estonia,EST,2008,99.08488
Estonia,EST,2009,97.17947
Estonia,EST,2010,95.48656
Estonia,EST,2011,94.99739
Estonia,EST,2012,93.81388
Estonia,EST,2013,95.12412
Estonia,EST,2014,94.17704
Estonia,EST,2015,93.100494
Estonia,EST,2016,93.26887
Estonia,EST,2017,92.86585
Estonia,EST,2018,91.96791
Estonia,EST,2019,89.313995
Estonia,EST,2020,84.21546
Estonia,EST,2021,85.358574
Estonia,EST,2022,86.23315
Estonia,EST,2023,84.478325
Europe,,1965,93.78777
Europe,,1966,93.44893
Europe,,1967,93.66858
Europe,,1968,93.573784
Europe,,1969,93.78078
Europe,,1970,93.76339
Europe,,1971,93.82093
Europe,,1972,93.7674
Europe,,1973,93.91305
Europe,,1974,93.37315
Europe,,1975,93.0914
Europe,,1976,93.36906
Europe,,1977,92.33874
Europe,,1978,92.242134
Europe,,1979,92.03744
Europe,,1980,91.59539
Europe,,1981,90.64214
Europe,,1982,90.40067
Europe,,1983,89.701355
Europe,,1984,88.59468
Europe,,1985,87.38882
Europe,,1986,87.291145
Europe,,1987,86.87427
Europe,,1988,86.09286
Europe,,1989,86.25435
Europe,,1990,86.190414
Europe,,1991,85.7145
Europe,,1992,84.95323
Europe,,1993,83.9212
Europe,,1994,83.3896
Europe,,1995,83.05617
Europe,,1996,82.99791
Europe,,1997,82.30429
Europe,,1998,82.195404
Europe,,1999,81.767746
Europe,,2000,81.453964
Europe,,2001,81.27535
Europe,,2002,81.60927
Europe,,2003,82.07978
Europe,,2004,81.60887
Europe,,2005,81.55223
Europe,,2006,81.70514
Europe,,2007,81.58096
Europe,,2008,81.0813
Europe,,2009,80.03738
Europe,,2010,79.84798
Europe,,2011,79.89196
Europe,,2012,79.02811
Europe,,2013,78.175064
Europe,,2014,77.16539
Europe,,2015,76.99329
Europe,,2016,77.244125
Europe,,2017,77.35968
Europe,,2018,76.816734
Europe,,2019,76.23368
Europe,,2020,74.18389
Europe,,2021,74.49072
Europe,,2022,75.37778
Europe,,2023,73.67355
Europe (EI),,1965,92.30425
Europe (EI),,1966,91.85067
Europe (EI),,1967,91.98738
Europe (EI),,1968,92.14789
Europe (EI),,1969,92.63337
Europe (EI),,1970,92.70803
Europe (EI),,1971,92.72256
Europe (EI),,1972,92.535614
Europe (EI),,1973,92.73639
Europe (EI),,1974,91.93348
Europe (EI),,1975,91.24574
Europe (EI),,1976,91.89824
Europe (EI),,1977,90.43726
Europe (EI),,1978,90.49774
Europe (EI),,1979,90.20741
Europe (EI),,1980,89.68009
Europe (EI),,1981,88.11521
Europe (EI),,1982,87.48729
Europe (EI),,1983,86.46014
Europe (EI),,1984,85.12234
Europe (EI),,1985,85.33632
Europe (EI),,1986,85.25945
Europe (EI),,1987,84.69951
Europe (EI),,1988,83.526665
Europe (EI),,1989,83.860176
Europe (EI),,1990,83.73082
Europe (EI),,1991,83.16365
Europe (EI),,1992,82.29997
Europe (EI),,1993,81.257576
Europe (EI),,1994,80.86049
Europe (EI),,1995,80.81949
Europe (EI),,1996,80.82497
Europe (EI),,1997,80.28171
Europe (EI),,1998,80.11618
Europe (EI),,1999,79.81657
Europe (EI),,2000,79.57299
Europe (EI),,2001,79.47222
Europe (EI),,2002,79.7431
Europe (EI),,2003,80.28577
Europe (EI),,2004,79.71888
Europe (EI),,2005,79.7516
Europe (EI),,2006,79.79529
Europe (EI),,2007,79.79699
Europe (EI),,2008,79.02196
Europe (EI),,2009,77.94788
Europe (EI),,2010,77.3522
Europe (EI),,2011,77.14499
Europe (EI),,2012,75.98556
Europe (EI),,2013,75.03086
Europe (EI),,2014,73.80467
Europe (EI),,2015,73.626236
Europe (EI),,2016,74.02037
Europe (EI),,2017,74.366936
Europe (EI),,2018,73.30017
Europe (EI),,2019,72.3118
Europe (EI),,2020,70.03982
Europe (EI),,2021,70.739655
Europe (EI),,2022,71.02226
Europe (EI),,2023,68.608315
European Union (27),,1965,93.1504
European Union (27),,1966,92.74658
European Union (27),,1967,93.191414
European Union (27),,1968,93.480095
European Union (27),,1969,93.977516
European Union (27),,1970,93.9352
European Union (27),,1971,94.036995
European Union (27),,1972,93.83603
European Union (27),,1973,94.07042
European Union (27),,1974,93.46829
European Union (27),,1975,92.75275
European Union (27),,1976,93.583145
European Union (27),,1977,91.81262
European Union (27),,1978,91.86476
European Union (27),,1979,91.60653
European Union (27),,1980,91.170425
European Union (27),,1981,89.527306
European Union (27),,1982,88.93409
European Union (27),,1983,87.84931
European Union (27),,1984,86.252525
European Union (27),,1985,85.05969
European Union (27),,1986,84.6136
European Union (27),,1987,84.04657
European Union (27),,1988,83.08818
European Union (27),,1989,83.54461
European Union (27),,1990,82.98757
European Union (27),,1991,82.389244
European Union (27),,1992,81.80421
European Union (27),,1993,81.10072
European Union (27),,1994,80.88157
European Union (27),,1995,80.95979
European Union (27),,1996,80.90592
European Union (27),,1997,80.41124
European Union (27),,1998,80.397026
European Union (27),,1999,80.04683
European Union (27),,2000,79.62491
European Union (27),,2001,79.23075
European Union (27),,2002,79.722374
European Union (27),,2003,80.0367
European Union (27),,2004,79.41803
European Union (27),,2005,79.635086
European Union (27),,2006,79.42428
European Union (27),,2007,79.31877
European Union (27),,2008,78.344185
European Union (27),,2009,77.40051
European Union (27),,2010,76.62471
European Union (27),,2011,76.36912
European Union (27),,2012,75.1939
European Union (27),,2013,74.14448
European Union (27),,2014,72.70997
European Union (27),,2015,73.26147
European Union (27),,2016,73.71182
European Union (27),,2017,74.256195
European Union (27),,2018,73.163574
European Union (27),,2019,72.22749
European Union (27),,2020,69.87278
European Union (27),,2021,70.43232
European Union (27),,2022,71.12436
European Union (27),,2023,68.15805
Finland,FIN,1974,81.93573
Finland,FIN,1975,82.91033
Finland,FIN,1976,87.48543
Finland,FIN,1977,81.63327
Finland,FIN,1978,84.477936
Finland,FIN,1979,80.762955
Finland,FIN,1980,81.10803
Finland,FIN,1981,69.42731
Finland,FIN,1982,67.42106
Finland,FIN,1983,65.53131
Finland,FIN,1984,66.09543
Finland,FIN,1985,68.441284
Finland,FIN,1986,68.724594
Finland,FIN,1987,68.40192
Finland,FIN,1988,68.7036
Finland,FIN,1989,69.59168
Finland,FIN,1990,68.106316
Finland,FIN,1991,66.63859
Finland,FIN,1992,65.077484
Finland,FIN,1993,65.28613
Finland,FIN,1994,68.30114
Finland,FIN,1995,65.776886
Finland,FIN,1996,68.58293
Finland,FIN,1997,65.738754
Finland,FIN,1998,62.55851
Finland,FIN,1999,63.649685
Finland,FIN,2000,62.421852
Finland,FIN,2001,64.674034
Finland,FIN,2002,66.70176
Finland,FIN,2003,69.27657
Finland,FIN,2004,64.40695
Finland,FIN,2005,62.446804
Finland,FIN,2006,66.04336
Finland,FIN,2007,64.42119
Finland,FIN,2008,60.703133
Finland,FIN,2009,62.322998
Finland,FIN,2010,63.937336
Finland,FIN,2011,61.39235
Finland,FIN,2012,57.129963
Finland,FIN,2013,59.171856
Finland,FIN,2014,56.58437
Finland,FIN,2015,53.474342
Finland,FIN,2016,55.46419
Finland,FIN,2017,53.69929
Finland,FIN,2018,53.93058
Finland,FIN,2019,52.20833
Finland,FIN,2020,47.849934
Finland,FIN,2021,45.664192
Finland,FIN,2022,44.554512
Finland,FIN,2023,38.363804
France,FRA,1965,89.52086
France,FRA,1966,88.40789
France,FRA,1967,90.286285
France,FRA,1968,89.54806
France,FRA,1969,89.94066
France,FRA,1970,89.725685
France,FRA,1971,90.746925
France,FRA,1972,90.55329
France,FRA,1973,91.429276
France,FRA,1974,90.09722
France,FRA,1975,88.49443
France,FRA,1976,91.058334
France,FRA,1977,87.21428
France,FRA,1978,87.136116
France,FRA,1979,86.57415
France,FRA,1980,83.49688
France,FRA,1981,77.45016
France,FRA,1982,76.35725
France,FRA,1983,72.58016
France,FRA,1984,68.26899
France,FRA,1985,65.87602
France,FRA,1986,63.14006
France,FRA,1987,61.73043
